term_name	source	p_values	significant	intersection_sizes	regulon
neurotransmitter receptor transport, endosome to plasma membrane	GO:BP	0.150707894870888	FALSE	2	IRF1
neurotransmitter receptor transport, endosome to plasma membrane	GO:BP	0.0149528839719746	TRUE	3	IRF2
neurotransmitter receptor transport, endosome to plasma membrane	GO:BP	1	FALSE	-1	IRF4
neurotransmitter receptor transport, endosome to plasma membrane	GO:BP	1	FALSE	-1	NFIL3
neurotransmitter receptor transport, endosome to plasma membrane	GO:BP	0.186633600758986	FALSE	1	STAT3
neurotransmitter receptor transport, endosome to plasma membrane	GO:BP	0.341185565693787	FALSE	1	VEZF1
neurotransmitter receptor transport, endosome to plasma membrane	GO:BP	0.239664074814172	FALSE	1	ZNF148
eye photoreceptor cell differentiation	GO:BP	0.672086733541377	FALSE	2	ETV6
eye photoreceptor cell differentiation	GO:BP	0.302450194020813	FALSE	8	IRF1
eye photoreceptor cell differentiation	GO:BP	0.664793901292542	FALSE	1	IRF2
eye photoreceptor cell differentiation	GO:BP	0.379546571086082	FALSE	1	IRF4
eye photoreceptor cell differentiation	GO:BP	0.066655513110428	FALSE	3	NFIL3
eye photoreceptor cell differentiation	GO:BP	0.0149664938199549	TRUE	1	STAT3
eye photoreceptor cell differentiation	GO:BP	0.296861972852363	FALSE	2	VEZF1
eye photoreceptor cell differentiation	GO:BP	0.19860516239406	FALSE	1	ZNF148
metanephric renal vesicle morphogenesis	GO:BP	0.128794242634931	FALSE	1	ETV6
metanephric renal vesicle morphogenesis	GO:BP	0.0149723806107035	TRUE	2	IRF1
metanephric renal vesicle morphogenesis	GO:BP	0.101600545896506	FALSE	1	IRF2
metanephric renal vesicle morphogenesis	GO:BP	1	FALSE	-1	IRF4
metanephric renal vesicle morphogenesis	GO:BP	0.183855807285681	FALSE	1	NFIL3
metanephric renal vesicle morphogenesis	GO:BP	0.0329063116478814	TRUE	1	STAT3
metanephric renal vesicle morphogenesis	GO:BP	0.0442062776061655	TRUE	1	VEZF1
metanephric renal vesicle morphogenesis	GO:BP	1	FALSE	-1	ZNF148
pyrimidine nucleoside diphosphate metabolic process	GO:BP	0.0149996454588346	TRUE	1	ETV6
pyrimidine nucleoside diphosphate metabolic process	GO:BP	0.0169539969604581	TRUE	1	IRF1
pyrimidine nucleoside diphosphate metabolic process	GO:BP	0.0171790134020089	TRUE	1	IRF2
pyrimidine nucleoside diphosphate metabolic process	GO:BP	0.018551925798723	TRUE	1	IRF4
pyrimidine nucleoside diphosphate metabolic process	GO:BP	1	FALSE	-1	NFIL3
pyrimidine nucleoside diphosphate metabolic process	GO:BP	1	FALSE	-1	STAT3
pyrimidine nucleoside diphosphate metabolic process	GO:BP	0.5116470054999	FALSE	1	VEZF1
pyrimidine nucleoside diphosphate metabolic process	GO:BP	1	FALSE	-1	ZNF148
multicellular organismal-level chemical homeostasis	GO:BP	0.052676051269323	FALSE	7	ETV6
multicellular organismal-level chemical homeostasis	GO:BP	0.034127091166984	TRUE	8	IRF1
multicellular organismal-level chemical homeostasis	GO:BP	0.160380915158274	FALSE	3	IRF2
multicellular organismal-level chemical homeostasis	GO:BP	0.240244656026508	FALSE	1	IRF4
multicellular organismal-level chemical homeostasis	GO:BP	0.0426052798491669	TRUE	3	NFIL3
multicellular organismal-level chemical homeostasis	GO:BP	0.0446235884449094	TRUE	3	STAT3
multicellular organismal-level chemical homeostasis	GO:BP	0.0150212632161598	TRUE	6	VEZF1
multicellular organismal-level chemical homeostasis	GO:BP	0.0180777691716531	TRUE	4	ZNF148
negative regulation of mRNA metabolic process	GO:BP	0.207807718533774	FALSE	12	ETV6
negative regulation of mRNA metabolic process	GO:BP	0.0154944459582264	TRUE	22	IRF1
negative regulation of mRNA metabolic process	GO:BP	0.0747170053553844	FALSE	5	IRF2
negative regulation of mRNA metabolic process	GO:BP	0.584231772597743	FALSE	2	IRF4
negative regulation of mRNA metabolic process	GO:BP	0.264714363023312	FALSE	1	NFIL3
negative regulation of mRNA metabolic process	GO:BP	0.0182723260050383	TRUE	8	STAT3
negative regulation of mRNA metabolic process	GO:BP	0.0150212632161598	TRUE	17	VEZF1
negative regulation of mRNA metabolic process	GO:BP	0.0317981860306482	TRUE	10	ZNF148
synaptic vesicle exocytosis	GO:BP	0.108799484083993	FALSE	10	ETV6
synaptic vesicle exocytosis	GO:BP	0.0512589207493924	FALSE	14	IRF1
synaptic vesicle exocytosis	GO:BP	0.277192762932785	FALSE	5	IRF2
synaptic vesicle exocytosis	GO:BP	1	FALSE	-1	IRF4
synaptic vesicle exocytosis	GO:BP	1	FALSE	-1	NFIL3
synaptic vesicle exocytosis	GO:BP	0.139996874489819	FALSE	2	STAT3
synaptic vesicle exocytosis	GO:BP	0.0150212632161598	TRUE	14	VEZF1
synaptic vesicle exocytosis	GO:BP	0.120915858833364	FALSE	5	ZNF148
plasma membrane phospholipid scrambling	GO:BP	0.0150482970067023	TRUE	2	ETV6
plasma membrane phospholipid scrambling	GO:BP	0.0238954084802482	TRUE	2	IRF1
plasma membrane phospholipid scrambling	GO:BP	0.0744338662869487	FALSE	1	IRF2
plasma membrane phospholipid scrambling	GO:BP	1	FALSE	-1	IRF4
plasma membrane phospholipid scrambling	GO:BP	1	FALSE	-1	NFIL3
plasma membrane phospholipid scrambling	GO:BP	1	FALSE	-1	STAT3
plasma membrane phospholipid scrambling	GO:BP	0.763397425049152	FALSE	1	VEZF1
plasma membrane phospholipid scrambling	GO:BP	0.0393282455426852	TRUE	1	ZNF148
protein homotrimerization	GO:BP	0.126864949307194	FALSE	2	ETV6
protein homotrimerization	GO:BP	0.119238214810196	FALSE	2	IRF1
protein homotrimerization	GO:BP	0.0587611999156213	FALSE	2	IRF2
protein homotrimerization	GO:BP	0.209533501126599	FALSE	1	IRF4
protein homotrimerization	GO:BP	1	FALSE	-1	NFIL3
protein homotrimerization	GO:BP	0.0150501550641451	TRUE	2	STAT3
protein homotrimerization	GO:BP	1	FALSE	-1	VEZF1
protein homotrimerization	GO:BP	1	FALSE	-1	ZNF148
macrophage migration inhibitory factor signaling pathway	GO:BP	0.019738557712967	TRUE	2	ETV6
macrophage migration inhibitory factor signaling pathway	GO:BP	0.0150796807548632	TRUE	2	IRF1
macrophage migration inhibitory factor signaling pathway	GO:BP	1	FALSE	-1	IRF2
macrophage migration inhibitory factor signaling pathway	GO:BP	1	FALSE	-1	IRF4
macrophage migration inhibitory factor signaling pathway	GO:BP	1	FALSE	-1	NFIL3
macrophage migration inhibitory factor signaling pathway	GO:BP	1	FALSE	-1	STAT3
macrophage migration inhibitory factor signaling pathway	GO:BP	1	FALSE	-1	VEZF1
macrophage migration inhibitory factor signaling pathway	GO:BP	1	FALSE	-1	ZNF148
regulation of macrophage migration inhibitory factor signaling pathway	GO:BP	0.019738557712967	TRUE	2	ETV6
regulation of macrophage migration inhibitory factor signaling pathway	GO:BP	0.0150796807548632	TRUE	2	IRF1
regulation of macrophage migration inhibitory factor signaling pathway	GO:BP	1	FALSE	-1	IRF2
regulation of macrophage migration inhibitory factor signaling pathway	GO:BP	1	FALSE	-1	IRF4
regulation of macrophage migration inhibitory factor signaling pathway	GO:BP	1	FALSE	-1	NFIL3
regulation of macrophage migration inhibitory factor signaling pathway	GO:BP	1	FALSE	-1	STAT3
regulation of macrophage migration inhibitory factor signaling pathway	GO:BP	1	FALSE	-1	VEZF1
regulation of macrophage migration inhibitory factor signaling pathway	GO:BP	1	FALSE	-1	ZNF148
neuron projection retraction	GO:BP	0.0151384267701656	TRUE	1	ETV6
neuron projection retraction	GO:BP	0.0197271462929104	TRUE	1	IRF1
neuron projection retraction	GO:BP	1	FALSE	-1	IRF2
neuron projection retraction	GO:BP	1	FALSE	-1	IRF4
neuron projection retraction	GO:BP	1	FALSE	-1	NFIL3
neuron projection retraction	GO:BP	1	FALSE	-1	STAT3
neuron projection retraction	GO:BP	1	FALSE	-1	VEZF1
neuron projection retraction	GO:BP	1	FALSE	-1	ZNF148
negative regulation of NMDA glutamate receptor activity	GO:BP	0.0151384267701656	TRUE	1	ETV6
negative regulation of NMDA glutamate receptor activity	GO:BP	0.0197271462929104	TRUE	1	IRF1
negative regulation of NMDA glutamate receptor activity	GO:BP	1	FALSE	-1	IRF2
negative regulation of NMDA glutamate receptor activity	GO:BP	1	FALSE	-1	IRF4
negative regulation of NMDA glutamate receptor activity	GO:BP	1	FALSE	-1	NFIL3
negative regulation of NMDA glutamate receptor activity	GO:BP	1	FALSE	-1	STAT3
negative regulation of NMDA glutamate receptor activity	GO:BP	1	FALSE	-1	VEZF1
negative regulation of NMDA glutamate receptor activity	GO:BP	1	FALSE	-1	ZNF148
cornification	GO:BP	0.0151384267701656	TRUE	2	ETV6
cornification	GO:BP	0.247918840583192	FALSE	2	IRF1
cornification	GO:BP	1	FALSE	-1	IRF2
cornification	GO:BP	1	FALSE	-1	IRF4
cornification	GO:BP	1	FALSE	-1	NFIL3
cornification	GO:BP	1	FALSE	-1	STAT3
cornification	GO:BP	1	FALSE	-1	VEZF1
cornification	GO:BP	1	FALSE	-1	ZNF148
negative regulation of mast cell activation involved in immune response	GO:BP	0.374646336516588	FALSE	1	ETV6
negative regulation of mast cell activation involved in immune response	GO:BP	0.219870112787005	FALSE	1	IRF1
negative regulation of mast cell activation involved in immune response	GO:BP	1	FALSE	-1	IRF2
negative regulation of mast cell activation involved in immune response	GO:BP	1	FALSE	-1	IRF4
negative regulation of mast cell activation involved in immune response	GO:BP	1	FALSE	-1	NFIL3
negative regulation of mast cell activation involved in immune response	GO:BP	0.0151444033098827	TRUE	2	STAT3
negative regulation of mast cell activation involved in immune response	GO:BP	0.288280684180471	FALSE	1	VEZF1
negative regulation of mast cell activation involved in immune response	GO:BP	1	FALSE	-1	ZNF148
regulation of cysteine metabolic process	GO:BP	0.0514674891193699	FALSE	1	ETV6
regulation of cysteine metabolic process	GO:BP	0.050465237779522	FALSE	1	IRF1
regulation of cysteine metabolic process	GO:BP	1	FALSE	-1	IRF2
regulation of cysteine metabolic process	GO:BP	1	FALSE	-1	IRF4
regulation of cysteine metabolic process	GO:BP	0.0151747488448668	TRUE	1	NFIL3
regulation of cysteine metabolic process	GO:BP	1	FALSE	-1	STAT3
regulation of cysteine metabolic process	GO:BP	1	FALSE	-1	VEZF1
regulation of cysteine metabolic process	GO:BP	1	FALSE	-1	ZNF148
L-kynurenine transmembrane transport	GO:BP	0.0514674891193699	FALSE	1	ETV6
L-kynurenine transmembrane transport	GO:BP	0.050465237779522	FALSE	1	IRF1
L-kynurenine transmembrane transport	GO:BP	1	FALSE	-1	IRF2
L-kynurenine transmembrane transport	GO:BP	1	FALSE	-1	IRF4
L-kynurenine transmembrane transport	GO:BP	0.0151747488448668	TRUE	1	NFIL3
L-kynurenine transmembrane transport	GO:BP	1	FALSE	-1	STAT3
L-kynurenine transmembrane transport	GO:BP	1	FALSE	-1	VEZF1
L-kynurenine transmembrane transport	GO:BP	1	FALSE	-1	ZNF148
negative regulation of blood vessel morphogenesis	GO:BP	0.137709580341074	FALSE	3	ETV6
negative regulation of blood vessel morphogenesis	GO:BP	0.0375834684376869	TRUE	4	IRF1
negative regulation of blood vessel morphogenesis	GO:BP	0.147032747478384	FALSE	2	IRF2
negative regulation of blood vessel morphogenesis	GO:BP	0.220510309333044	FALSE	2	IRF4
negative regulation of blood vessel morphogenesis	GO:BP	0.0652649256884015	FALSE	1	NFIL3
negative regulation of blood vessel morphogenesis	GO:BP	0.119120535154668	FALSE	1	STAT3
negative regulation of blood vessel morphogenesis	GO:BP	0.0151752769148911	TRUE	7	VEZF1
negative regulation of blood vessel morphogenesis	GO:BP	0.0314756662268357	TRUE	4	ZNF148
positive regulation by host of viral process	GO:BP	0.415884202857255	FALSE	1	ETV6
positive regulation by host of viral process	GO:BP	0.0686134558072386	FALSE	6	IRF1
positive regulation by host of viral process	GO:BP	0.262152418726958	FALSE	2	IRF2
positive regulation by host of viral process	GO:BP	0.365300798506348	FALSE	1	IRF4
positive regulation by host of viral process	GO:BP	1	FALSE	-1	NFIL3
positive regulation by host of viral process	GO:BP	0.111687274660399	FALSE	2	STAT3
positive regulation by host of viral process	GO:BP	0.0151752769148911	TRUE	4	VEZF1
positive regulation by host of viral process	GO:BP	0.0496695209761767	TRUE	3	ZNF148
nucleic acid biosynthetic process	GO:BP	0.388976909433244	FALSE	1	ETV6
nucleic acid biosynthetic process	GO:BP	0.38261546332271	FALSE	1	IRF1
nucleic acid biosynthetic process	GO:BP	0.394499647406767	FALSE	1	IRF2
nucleic acid biosynthetic process	GO:BP	0.402337026059571	FALSE	1	IRF4
nucleic acid biosynthetic process	GO:BP	0.34788808418705	FALSE	47	NFIL3
nucleic acid biosynthetic process	GO:BP	0.360463645549634	FALSE	1	STAT3
nucleic acid biosynthetic process	GO:BP	0.377700726227256	FALSE	1	VEZF1
nucleic acid biosynthetic process	GO:BP	0.0151840596386194	TRUE	289	ZNF148
neural crest cell differentiation	GO:BP	0.276898286697926	FALSE	5	ETV6
neural crest cell differentiation	GO:BP	0.107379267626924	FALSE	2	IRF1
neural crest cell differentiation	GO:BP	0.139013765655934	FALSE	8	IRF2
neural crest cell differentiation	GO:BP	0.291651376963588	FALSE	4	IRF4
neural crest cell differentiation	GO:BP	0.0152000128405742	TRUE	2	NFIL3
neural crest cell differentiation	GO:BP	0.111819691510313	FALSE	5	STAT3
neural crest cell differentiation	GO:BP	0.225234759971	FALSE	7	VEZF1
neural crest cell differentiation	GO:BP	0.772773081123805	FALSE	2	ZNF148
gluconeogenesis	GO:BP	0.373549958171026	FALSE	1	ETV6
gluconeogenesis	GO:BP	0.0152038718042407	TRUE	19	IRF1
gluconeogenesis	GO:BP	0.275004434165067	FALSE	1	IRF2
gluconeogenesis	GO:BP	0.338036132568431	FALSE	2	IRF4
gluconeogenesis	GO:BP	0.0791282077777829	FALSE	1	NFIL3
gluconeogenesis	GO:BP	0.288873245800236	FALSE	3	STAT3
gluconeogenesis	GO:BP	0.331433668261498	FALSE	6	VEZF1
gluconeogenesis	GO:BP	0.34504867707471	FALSE	3	ZNF148
regulation of protein K48-linked ubiquitination	GO:BP	0.0350040166743459	TRUE	2	ETV6
regulation of protein K48-linked ubiquitination	GO:BP	0.0208062307640132	TRUE	3	IRF1
regulation of protein K48-linked ubiquitination	GO:BP	0.0152420446719376	TRUE	2	IRF2
regulation of protein K48-linked ubiquitination	GO:BP	1	FALSE	-1	IRF4
regulation of protein K48-linked ubiquitination	GO:BP	1	FALSE	-1	NFIL3
regulation of protein K48-linked ubiquitination	GO:BP	1	FALSE	-1	STAT3
regulation of protein K48-linked ubiquitination	GO:BP	0.0449999552956949	TRUE	2	VEZF1
regulation of protein K48-linked ubiquitination	GO:BP	1	FALSE	-1	ZNF148
amino acid import across plasma membrane	GO:BP	0.0152738310075905	TRUE	9	ETV6
amino acid import across plasma membrane	GO:BP	0.191022598102874	FALSE	7	IRF1
amino acid import across plasma membrane	GO:BP	0.418308056900049	FALSE	2	IRF2
amino acid import across plasma membrane	GO:BP	0.17478430554017	FALSE	3	IRF4
amino acid import across plasma membrane	GO:BP	0.144437785719251	FALSE	1	NFIL3
amino acid import across plasma membrane	GO:BP	0.0378240293814637	TRUE	2	STAT3
amino acid import across plasma membrane	GO:BP	0.151781326553872	FALSE	1	VEZF1
amino acid import across plasma membrane	GO:BP	0.478119981091341	FALSE	1	ZNF148
positive regulation of interleukin-18 production	GO:BP	0.0152789734768496	TRUE	2	ETV6
positive regulation of interleukin-18 production	GO:BP	0.158450673942719	FALSE	1	IRF1
positive regulation of interleukin-18 production	GO:BP	1	FALSE	-1	IRF2
positive regulation of interleukin-18 production	GO:BP	1	FALSE	-1	IRF4
positive regulation of interleukin-18 production	GO:BP	1	FALSE	-1	NFIL3
positive regulation of interleukin-18 production	GO:BP	1	FALSE	-1	STAT3
positive regulation of interleukin-18 production	GO:BP	0.494855763793901	FALSE	1	VEZF1
positive regulation of interleukin-18 production	GO:BP	0.32248698959751	FALSE	1	ZNF148
norepinephrine secretion	GO:BP	0.0152789734768496	TRUE	5	ETV6
norepinephrine secretion	GO:BP	1	FALSE	-1	IRF1
norepinephrine secretion	GO:BP	1	FALSE	-1	IRF2
norepinephrine secretion	GO:BP	1	FALSE	-1	IRF4
norepinephrine secretion	GO:BP	1	FALSE	-1	NFIL3
norepinephrine secretion	GO:BP	1	FALSE	-1	STAT3
norepinephrine secretion	GO:BP	1	FALSE	-1	VEZF1
norepinephrine secretion	GO:BP	1	FALSE	-1	ZNF148
regulation of fatty acid biosynthetic process	GO:BP	0.0157698913576045	TRUE	7	ETV6
regulation of fatty acid biosynthetic process	GO:BP	0.0153061627470637	TRUE	10	IRF1
regulation of fatty acid biosynthetic process	GO:BP	0.292910106180536	FALSE	1	IRF2
regulation of fatty acid biosynthetic process	GO:BP	1	FALSE	-1	IRF4
regulation of fatty acid biosynthetic process	GO:BP	0.092044780063481	FALSE	1	NFIL3
regulation of fatty acid biosynthetic process	GO:BP	0.51397114281774	FALSE	1	STAT3
regulation of fatty acid biosynthetic process	GO:BP	0.062436674679986	FALSE	8	VEZF1
regulation of fatty acid biosynthetic process	GO:BP	0.0831959602958237	FALSE	5	ZNF148
neurotrophin signaling pathway	GO:BP	0.428186679605668	FALSE	5	ETV6
neurotrophin signaling pathway	GO:BP	0.347812426271653	FALSE	4	IRF1
neurotrophin signaling pathway	GO:BP	0.263326782569087	FALSE	3	IRF2
neurotrophin signaling pathway	GO:BP	0.620163652618289	FALSE	1	IRF4
neurotrophin signaling pathway	GO:BP	0.101973613961977	FALSE	1	NFIL3
neurotrophin signaling pathway	GO:BP	1	FALSE	-1	STAT3
neurotrophin signaling pathway	GO:BP	0.0247538378379238	TRUE	5	VEZF1
neurotrophin signaling pathway	GO:BP	0.0153319155135573	TRUE	4	ZNF148
free ubiquitin chain polymerization	GO:BP	0.289019994966941	FALSE	2	ETV6
free ubiquitin chain polymerization	GO:BP	0.113159765880841	FALSE	2	IRF1
free ubiquitin chain polymerization	GO:BP	0.131414147799281	FALSE	2	IRF2
free ubiquitin chain polymerization	GO:BP	1	FALSE	-1	IRF4
free ubiquitin chain polymerization	GO:BP	1	FALSE	-1	NFIL3
free ubiquitin chain polymerization	GO:BP	1	FALSE	-1	STAT3
free ubiquitin chain polymerization	GO:BP	0.38930940074729	FALSE	1	VEZF1
free ubiquitin chain polymerization	GO:BP	0.0153404822154908	TRUE	1	ZNF148
negative regulation of autophagosome assembly	GO:BP	0.0153500955202999	TRUE	5	ETV6
negative regulation of autophagosome assembly	GO:BP	0.0178422852312832	TRUE	5	IRF1
negative regulation of autophagosome assembly	GO:BP	0.0491776173812258	TRUE	3	IRF2
negative regulation of autophagosome assembly	GO:BP	0.113088305471467	FALSE	2	IRF4
negative regulation of autophagosome assembly	GO:BP	0.0249770676085682	TRUE	1	NFIL3
negative regulation of autophagosome assembly	GO:BP	1	FALSE	-1	STAT3
negative regulation of autophagosome assembly	GO:BP	0.0854820197036029	FALSE	3	VEZF1
negative regulation of autophagosome assembly	GO:BP	0.382831272291308	FALSE	1	ZNF148
negative regulation of PERK-mediated unfolded protein response	GO:BP	0.0153500955202999	TRUE	4	ETV6
negative regulation of PERK-mediated unfolded protein response	GO:BP	0.0169539969604581	TRUE	3	IRF1
negative regulation of PERK-mediated unfolded protein response	GO:BP	1	FALSE	-1	IRF2
negative regulation of PERK-mediated unfolded protein response	GO:BP	1	FALSE	-1	IRF4
negative regulation of PERK-mediated unfolded protein response	GO:BP	0.0752942339884343	FALSE	1	NFIL3
negative regulation of PERK-mediated unfolded protein response	GO:BP	0.0384410262927309	TRUE	2	STAT3
negative regulation of PERK-mediated unfolded protein response	GO:BP	0.119438076673359	FALSE	2	VEZF1
negative regulation of PERK-mediated unfolded protein response	GO:BP	1	FALSE	-1	ZNF148
negative regulation of epithelial cell apoptotic process	GO:BP	0.0669428303924257	FALSE	4	ETV6
negative regulation of epithelial cell apoptotic process	GO:BP	0.0153704950483594	TRUE	5	IRF1
negative regulation of epithelial cell apoptotic process	GO:BP	0.0283663358329275	TRUE	3	IRF2
negative regulation of epithelial cell apoptotic process	GO:BP	0.261177162043832	FALSE	1	IRF4
negative regulation of epithelial cell apoptotic process	GO:BP	0.0264514923877097	TRUE	2	NFIL3
negative regulation of epithelial cell apoptotic process	GO:BP	0.0313535209248123	TRUE	2	STAT3
negative regulation of epithelial cell apoptotic process	GO:BP	0.245392941820096	FALSE	4	VEZF1
negative regulation of epithelial cell apoptotic process	GO:BP	0.182746965395663	FALSE	1	ZNF148
negative regulation of stem cell proliferation	GO:BP	0.0469144905316844	TRUE	1	ETV6
negative regulation of stem cell proliferation	GO:BP	0.0153704950483594	TRUE	4	IRF1
negative regulation of stem cell proliferation	GO:BP	0.543371626344624	FALSE	1	IRF2
negative regulation of stem cell proliferation	GO:BP	0.0531864181906207	FALSE	1	IRF4
negative regulation of stem cell proliferation	GO:BP	0.147242911232348	FALSE	1	NFIL3
negative regulation of stem cell proliferation	GO:BP	1	FALSE	-1	STAT3
negative regulation of stem cell proliferation	GO:BP	0.0854820197036029	FALSE	2	VEZF1
negative regulation of stem cell proliferation	GO:BP	0.184482913695049	FALSE	1	ZNF148
modified amino acid metabolic process	GO:BP	0.0664790294254361	FALSE	9	ETV6
modified amino acid metabolic process	GO:BP	0.0153984537667454	TRUE	17	IRF1
modified amino acid metabolic process	GO:BP	0.232480725534145	FALSE	1	IRF2
modified amino acid metabolic process	GO:BP	0.275311063979787	FALSE	3	IRF4
modified amino acid metabolic process	GO:BP	0.107893712972205	FALSE	3	NFIL3
modified amino acid metabolic process	GO:BP	0.318494178385696	FALSE	3	STAT3
modified amino acid metabolic process	GO:BP	0.335175430902818	FALSE	1	VEZF1
modified amino acid metabolic process	GO:BP	0.260509039994609	FALSE	4	ZNF148
heart contraction	GO:BP	0.133117451550361	FALSE	20	ETV6
heart contraction	GO:BP	0.0469632934214729	TRUE	7	IRF1
heart contraction	GO:BP	0.215924373392093	FALSE	3	IRF2
heart contraction	GO:BP	0.626989472182718	FALSE	2	IRF4
heart contraction	GO:BP	0.240887654913663	FALSE	3	NFIL3
heart contraction	GO:BP	0.0153994634427263	TRUE	4	STAT3
heart contraction	GO:BP	0.0205357333799748	TRUE	13	VEZF1
heart contraction	GO:BP	0.240068703233978	FALSE	5	ZNF148
positive regulation of axon regeneration	GO:BP	0.118284010936	FALSE	3	ETV6
positive regulation of axon regeneration	GO:BP	0.34252119802916	FALSE	2	IRF1
positive regulation of axon regeneration	GO:BP	0.42302101228424	FALSE	1	IRF2
positive regulation of axon regeneration	GO:BP	1	FALSE	-1	IRF4
positive regulation of axon regeneration	GO:BP	1	FALSE	-1	NFIL3
positive regulation of axon regeneration	GO:BP	0.254912336248824	FALSE	1	STAT3
positive regulation of axon regeneration	GO:BP	0.0154020733803557	TRUE	4	VEZF1
positive regulation of axon regeneration	GO:BP	0.0978858963547303	FALSE	2	ZNF148
positive regulation of neuron projection regeneration	GO:BP	0.118284010936	FALSE	3	ETV6
positive regulation of neuron projection regeneration	GO:BP	0.34252119802916	FALSE	2	IRF1
positive regulation of neuron projection regeneration	GO:BP	0.42302101228424	FALSE	1	IRF2
positive regulation of neuron projection regeneration	GO:BP	1	FALSE	-1	IRF4
positive regulation of neuron projection regeneration	GO:BP	1	FALSE	-1	NFIL3
positive regulation of neuron projection regeneration	GO:BP	0.254912336248824	FALSE	1	STAT3
positive regulation of neuron projection regeneration	GO:BP	0.0154020733803557	TRUE	4	VEZF1
positive regulation of neuron projection regeneration	GO:BP	0.0978858963547303	FALSE	2	ZNF148
lipoxin metabolic process	GO:BP	0.260321021437649	FALSE	1	ETV6
lipoxin metabolic process	GO:BP	0.2485944472523	FALSE	1	IRF1
lipoxin metabolic process	GO:BP	1	FALSE	-1	IRF2
lipoxin metabolic process	GO:BP	1	FALSE	-1	IRF4
lipoxin metabolic process	GO:BP	1	FALSE	-1	NFIL3
lipoxin metabolic process	GO:BP	1	FALSE	-1	STAT3
lipoxin metabolic process	GO:BP	0.0154020733803557	TRUE	2	VEZF1
lipoxin metabolic process	GO:BP	1	FALSE	-1	ZNF148
response to antineoplastic agent	GO:BP	1	FALSE	-1	ETV6
response to antineoplastic agent	GO:BP	0.0510145414777364	FALSE	1	IRF1
response to antineoplastic agent	GO:BP	1	FALSE	-1	IRF2
response to antineoplastic agent	GO:BP	1	FALSE	-1	IRF4
response to antineoplastic agent	GO:BP	0.0154035376490393	TRUE	1	NFIL3
response to antineoplastic agent	GO:BP	1	FALSE	-1	STAT3
response to antineoplastic agent	GO:BP	0.0198741890419093	TRUE	1	VEZF1
response to antineoplastic agent	GO:BP	1	FALSE	-1	ZNF148
negative regulation of interleukin-1-mediated signaling pathway	GO:BP	0.0636037748906748	FALSE	1	ETV6
negative regulation of interleukin-1-mediated signaling pathway	GO:BP	0.0762129516410899	FALSE	1	IRF1
negative regulation of interleukin-1-mediated signaling pathway	GO:BP	1	FALSE	-1	IRF2
negative regulation of interleukin-1-mediated signaling pathway	GO:BP	1	FALSE	-1	IRF4
negative regulation of interleukin-1-mediated signaling pathway	GO:BP	0.0154035376490393	TRUE	1	NFIL3
negative regulation of interleukin-1-mediated signaling pathway	GO:BP	1	FALSE	-1	STAT3
negative regulation of interleukin-1-mediated signaling pathway	GO:BP	0.471547110427465	FALSE	1	VEZF1
negative regulation of interleukin-1-mediated signaling pathway	GO:BP	1	FALSE	-1	ZNF148
osteoblast proliferation	GO:BP	0.0875747903966733	FALSE	1	ETV6
osteoblast proliferation	GO:BP	0.0154066336889622	TRUE	2	IRF1
osteoblast proliferation	GO:BP	0.0772536329631674	FALSE	1	IRF2
osteoblast proliferation	GO:BP	1	FALSE	-1	IRF4
osteoblast proliferation	GO:BP	1	FALSE	-1	NFIL3
osteoblast proliferation	GO:BP	0.35682355410934	FALSE	1	STAT3
osteoblast proliferation	GO:BP	0.873157383178959	FALSE	1	VEZF1
osteoblast proliferation	GO:BP	0.742745555185027	FALSE	1	ZNF148
phagosome acidification	GO:BP	0.0154217898620758	TRUE	3	ETV6
phagosome acidification	GO:BP	0.0411006219145486	TRUE	3	IRF1
phagosome acidification	GO:BP	0.228612087842851	FALSE	1	IRF2
phagosome acidification	GO:BP	1	FALSE	-1	IRF4
phagosome acidification	GO:BP	0.0935904695397279	FALSE	1	NFIL3
phagosome acidification	GO:BP	0.120598351125549	FALSE	1	STAT3
phagosome acidification	GO:BP	0.0410895586504772	TRUE	2	VEZF1
phagosome acidification	GO:BP	1	FALSE	-1	ZNF148
lipophagy	GO:BP	0.0704934226679842	FALSE	3	ETV6
lipophagy	GO:BP	0.0936916100142411	FALSE	3	IRF1
lipophagy	GO:BP	0.248557860728417	FALSE	1	IRF2
lipophagy	GO:BP	1	FALSE	-1	IRF4
lipophagy	GO:BP	0.10056336043835	FALSE	1	NFIL3
lipophagy	GO:BP	0.0154392928136328	TRUE	2	STAT3
lipophagy	GO:BP	0.171291898142464	FALSE	2	VEZF1
lipophagy	GO:BP	1	FALSE	-1	ZNF148
negative regulation of mitochondrial depolarization	GO:BP	0.0154727014075023	TRUE	1	ETV6
negative regulation of mitochondrial depolarization	GO:BP	0.0191446185749977	TRUE	1	IRF1
negative regulation of mitochondrial depolarization	GO:BP	0.0185164191002271	TRUE	1	IRF2
negative regulation of mitochondrial depolarization	GO:BP	1	FALSE	-1	IRF4
negative regulation of mitochondrial depolarization	GO:BP	1	FALSE	-1	NFIL3
negative regulation of mitochondrial depolarization	GO:BP	1	FALSE	-1	STAT3
negative regulation of mitochondrial depolarization	GO:BP	1	FALSE	-1	VEZF1
negative regulation of mitochondrial depolarization	GO:BP	1	FALSE	-1	ZNF148
Sertoli cell differentiation	GO:BP	0.11282936317562	FALSE	3	ETV6
